sentence	sentence_id	locale	reason
Topinardim, o’pardim… esiz!	1f09720caf135f44d45e0d705b5726e2cc0fcb32fc2da0f1b938afbb81331771	uz	grammar-or-spelling
O’tirgan hujrangning derazasidan seni tomosha qildim yig’ladim.	1f9acaa811e83e111131b977c78ac4527b29ace870b0e0029b61cb7128f1098f	uz	grammar-or-spelling
Asal tanasida modda almashinuvi buzilgan kishilarga asal juda foydali.	1feaa648fbb5f0e1965aa8271f1a38540adc59727e394d884bd9af4fb36be7d3	uz	grammar-or-spelling
tomoshamiz sizlarga yoqdyaptimi	202cde909fb760f5da11ecebb0f553212e2d7db121cdba9fbda0f5b00f5d8163	uz	grammar-or-spelling
yo´l transport hodisasilar oqibatida bir necha fuqaro tan jarohati olgan	204638d2f5b35579f8b2c86b72101b90c0724f5cdc9164b5f0a4c1723fc2a1ba	uz	grammar-or-spelling
"Balki bir oz keyin bu kamchiliklar botar vau otasining ko'lidan tutar..."	1fec650491fee308ea0cc5c035801164f3146bacd282c231ff100e1dad277f38	uz	grammar-or-spelling
– Albatta, bog‘liq. O‘zi haytda ham shundayman.	1f257e45c7a28d227899d46814599ff1303fc1647cc1634f28413dabf83f7c22	uz	grammar-or-spelling
Sportdagi natijalar tibbiyot bilan chambarchas bog‘liqng	1c6d9fd3303859ddf9327805d11a751a459684038b63aa25fbeedc4a57ef15b8	uz	grammar-or-spelling
“Oltin Humo” milliy kinotaqdimoti g‘oliblari taqdirlanishiga oz fursat qolding	1f6e91ddcceecbd1bd4878bddff9aebf9dc12ad2776595b020564542d9236d4b	uz	grammar-or-spelling
"Endi uzaman deb turganida otasining ovozi darhol ko'l tortishga maj etdi:"	1aeed6d96f0ccda41c303e7b70bd2a2b08b9ce818ddd74d46263b29ce4d8f86b	uz	grammar-or-spelling
Kitob o‘qiyotgan bola o‘nta televizor ko‘rayotgan bolani boshqarading	1dbd9aff4808c6f013a95e9fdcdf73e383fcce4e9d56ff7fa4df6e2c97551e67	uz	grammar-or-spelling
Otam bilan kiyim-kechak sotiladigan tomonni qariyb yarim kun aylandik.	20343ac4dba1c6ea78bfe3036e31e98f7bb2853eeabc2475f8c31c1bc17ff8d9	uz	grammar-or-spelling
Kitob o‘qiyotgan bola o‘nta televizor ko‘rayotgan bolani boshqarading	1dbd9aff4808c6f013a95e9fdcdf73e383fcce4e9d56ff7fa4df6e2c97551e67	uz	grammar-or-spelling
To’masxon o’q ovozini zshitib momandlar Banorasxonga yordamga kelmshini yaxshi bilardi.	1d7bbe4ea58a434e7e3dafbff98006ec2abbeee595e6f2652efe99cedd4f4ab8	uz	grammar-or-spelling
Markaziy idoralarning ayrim vakolatlari hududiy tashkilotlarga berilading	1d2ad3238ff7be5381058d7253aa14eaebc0ad03d9e1239920a43d82b386b0fe	uz	grammar-or-spelling
Sentence should not contain abbreviations	1f01ce6f95d815358e760cb6a19eb5cf22946c9d6d0abe5d34c991be6204737e	uz	different-language
Hindistonda ham noqulay ob-havo hukm surmoqdang	19250ae986f82cc3ce3e20ec390330a2dd3cefb9d9d229d3c258e6a1a1180f7d	uz	grammar-or-spelling
Rossiyada qaysi sohalarda bo‘sh o‘rinlar ko‘pligi ma’lum qilinding	199576c0161b28c20c41993e2b4d1da1e4d9fdb216568f5624e0be2ffb6959d3	uz	grammar-or-spelling
"degan iddaosiga esa to'rt Latipov shundaj aloqalar ʙildirdi:"	1c5059f596cff4aaa22b4cf89f6898006e01d8d940e645ee5df86ee2b1515050	uz	grammar-or-spelling
Dust tanlashda xushyor bulgil xovliqmayin	1df5a7250a45a564885d55be0ea01a9b3450fb6e76559f4794ba4eea5bd0cf18	uz	grammar-or-spelling
U koalalarni kullar orasidan hidlab topadigan mamlakatdagi yagona it hisoblanadi	21444bd4e4a1869ab53551af76404464d537fca31745222f33464cbda99a182b	uz	grammar-or-spelling
"Eshtk oldid aularni kuzatib turgan boshqa bir qo'shni xotin:"	1d8a0fd770b4c778731baf5c2b6269e042f3087d18f571fc9dd4a7d981945fc8	uz	grammar-or-spelling
Ilazil albatta ?	22ef08d98ef08b957fa0d169fc46e1bfb33c112506ca18da1bf679ece313f7fe	uz	grammar-or-spelling
"Erkin ro'p kitom mutoala qilar edi."	20748bee6972475cc40acabc24ee3883d0b13e1bc3faf488665ebcf4f9aa02e2	uz	grammar-or-spelling
Shunday bnr davrda Odilbekning axloqiga ishonib	21061284dfad8844dca201a56ec60f6eab6883fd3b1ca516fadaf8ea469c8798	uz	grammar-or-spelling
Kichkinashahzoda va qip-qizarib ketdi.	1e469d1e06e9658a257fcfbfa974dbbf04760853f08d232fa2a3edfa992b7014	uz	grammar-or-spelling
Qancha qo‘p ezgulik qilsak, bu libos go‘zallashib boraveradi.	20b79be6d3b701a459711d1f755d6938f737d69e48f14fc9a97d71869c002eca	uz	grammar-or-spelling
"Endi uzaman deb turganida otasining ovozi darhol ko'l tortishga maj etdi:"	1aeed6d96f0ccda41c303e7b70bd2a2b08b9ce818ddd74d46263b29ce4d8f86b	uz	grammar-or-spelling
Litvada noqonuniy migrantlar oqimi sabab favqulodda holat joriy qilinishi mumkinng	1cffe51c61e623baf2721cdf612502367df834eb85d2e842852f601b878ec99e	uz	grammar-or-spelling
Uni sunday madaniyatga yoʻydik	21f16fac8aa0d99f3926ae3cf4adb2bf8beb10dbcefae9157991d1e2e9ea8386	uz	grammar-or-spelling
Litvada noqonuniy migrantlar oqimi sabab favqulodda holat joriy qilinishi mumkinng	1cffe51c61e623baf2721cdf612502367df834eb85d2e842852f601b878ec99e	uz	grammar-or-spelling
mas’uliyatni” yo‘qotganligini ham ko‘rsatadi, lekin shu bilan birga sog‘lom	22d51cf4a7a785d372417e4a8cd2888060655cba5a86c8d1fb075f88a82197ea	uz	grammar-or-spelling
Mulozimlar kutilmagan mehmonni darrov oyog`ini erga tekkizmay, podshohning yoniga olib borishibdi	22e5bb383a648dc54a352658463713a4be73755f6e9a97ef7aa96932d28668b2	uz	grammar-or-spelling
Ilazil albatta ?	22ef08d98ef08b957fa0d169fc46e1bfb33c112506ca18da1bf679ece313f7fe	uz	grammar-or-spelling
Bilar faqat tepalik	23428e849c5d878a7fbe3da7dbe01532902f2081397c2ee1025911c26b0a62ef	uz	grammar-or-spelling
Yangi institutda fan, ta’lim va ishlab chiqarishning uzviy integratsiyasi ta’minlanading	24257c6b3c1190c770e07c8abcf115c9f357c09bef15ed8e5e84b1ae28f3deee	uz	grammar-or-spelling
?	2330720b1219f5d2199211234d2e5f787ed416afa4f75dbadb4e47f4b4744edd	uz	difficult-pronounce
Qancha qo‘p ezgulik qilsak, bu libos go‘zallashib boraveradi.	20b79be6d3b701a459711d1f755d6938f737d69e48f14fc9a97d71869c002eca	uz	grammar-or-spelling
Filologiya fakulteti bayramni yangi binoda nishonlanadi	20ed8c1f8a6c9514c7b93a0751d5b2e6e66e14f9c962df3443423c9f4239a711	uz	grammar-or-spelling
lekin keksa hukmdomi xafa qilishni istamasdi.	2569b316309b8c4bfc6b32604a6b84098b86ec37b5f6975194cca1072ebe9de8	uz	grammar-or-spelling
Erkak kishini % sevish, % tushunish kerak. Ayol kishini % sevish kerak, chunki ularni tushunib boʻlmaydi...	257b6445d3e3729bb93b4241ffe550a44da00ed3bfe37d344bdac12166dc2be5	uz	grammar-or-spelling
Shoir esang	2547d0ac2bd4a071d209ac99bc52fe1fad90b5f8d75ac49f9c92140dd6a9812f	uz	grammar-or-spelling
boshqa har qanday odamga ham, xuddi men kabi	26a92a995311808bcdcb0296ab7c7f4c6c587ff17c68c7d0a45fea0343ce7968	uz	different-language
boshqa har qanday odamga ham, xuddi men kabi	26a92a995311808bcdcb0296ab7c7f4c6c587ff17c68c7d0a45fea0343ce7968	uz	offensive-language
boshqa har qanday odamga ham, xuddi men kabi	26a92a995311808bcdcb0296ab7c7f4c6c587ff17c68c7d0a45fea0343ce7968	uz	grammar-or-spelling
boshqa har qanday odamga ham, xuddi men kabi	26a92a995311808bcdcb0296ab7c7f4c6c587ff17c68c7d0a45fea0343ce7968	uz	difficult-pronounce
O‘zini xuddi ammasini dala xovlisida utirganday tutyaayupti.	27cc98bed9f02421962fd9b16daf201ff7cd99516efe4a4c3e5772dfe4252f3b	uz	grammar-or-spelling
Faxriy jurnalist xonadonidang	24baea41380277a58ec468d156e03efceaaff457424891f8e854526993797313	uz	grammar-or-spelling
Dust tanlashda xushyor bulgil xovliqmayin	1df5a7250a45a564885d55be0ea01a9b3450fb6e76559f4794ba4eea5bd0cf18	uz	grammar-or-spelling
Men extirosli bo`salar bilan darrov aldanib koladiganlar sirasiga kirmasdim	21e57ab9fcaa4d24df3bdfca61ab3573267a75bee9c7b2edde7ffaf66d2a75d7	uz	grammar-or-spelling
Shohida opa bugun oylik beradigan kuningiz edisekingina eslatdi Sevara	26f7292f290b876b46258512500c77d9886c8a0fb3cf86d3a04db5db0b27ae4a	uz	grammar-or-spelling
Otganlarin bilmas edilar…	28e03136686905d35f5555af3bab3b6de01458d1d2c367b332a6d24b30888c88	uz	grammar-or-spelling
Faxriy jurnalist xonadonidang	24baea41380277a58ec468d156e03efceaaff457424891f8e854526993797313	uz	grammar-or-spelling
Uzing emai kiimai ulashding menga	1a67a7617dd7ad9fafe60981376699238e9c6a514f4d240a376ed45c484f0125	uz	grammar-or-spelling
Shunda ul zot kim vafot etganini suradilar va mayyitni kim ekanligini bildilar	28ad9c6333c55ac0065c4a1e74560603d5bde2e28bd8e615f3bb2c19d18c723a	uz	grammar-or-spelling
Jumladan, Farg‘ona vodiysida botmon - pud ga teng bo‘lgan.	2700d1aece77519f1da81765e7806606676f3d47d04d66c48e0494587df8d5ee	uz	grammar-or-spelling
So’yla, otib zolimasr	26abbbf092a429485bdf06d50dd9df669b8377cf409c1c9f0295891bd86f55e1	uz	grammar-or-spelling
Toglar nima turt tarafi gullagan bog	2a5e5a73864193ccc463640a60bbba4c2075fb04d5d505824214b9c1b06a372e	uz	grammar-or-spelling
Toglar nima turt tarafi gullagan bog	2a5e5a73864193ccc463640a60bbba4c2075fb04d5d505824214b9c1b06a372e	uz	grammar-or-spelling
bularning bari munosabatlar inqirozining aniq belgilaridir.	2aa2c5fa70c06a089bec4f0fbc895ae26fe852eb8ed3fd89602b21a8abdd9616	uz	grammar-or-spelling
"Bunday holatlar sabab bo'lishi mumkin uchun turli mish-mishlar va manipulyatsiyasi jamoatchilik fikrini"	2b1e5d92628fece726da1439998cfd1e78e5af617ae353e4e2c1e96c21f6fcdf	uz	grammar-or-spelling
Klaster paydo bo‘lganda bu bilan gegemon va iqtisodiyotga aqli yetmaydigan hokimlar	29d871e6f79eb3db494c15f73762bda8c190ef20ee34c4de2e69911ab8e2fa60	uz	grammar-or-spelling
Yuk! Bu serial haqida yuqorida aytgan tasniflarimizni keltirolmaymiz.	28a6fea4dcc2d41babf693abfcad488cea3c4e95fce531fa447d1989f413174d	uz	grammar-or-spelling
Shoshmang zapas lampochka	28f8cbe3a66646b663d895416db232624cac33155cd321249bfd664457aaef61	uz	grammar-or-spelling
Sen kelmasang	28b68960e69bcdfa264dc24cd6e9a3d96849477126d756ee67173dc55edb241b	uz	grammar-or-spelling
nizomni ishlab chiqadi	298bdc5ce2876327d219e62a47c2e8fd1a5cb96ecae39d1a7128492eb61137d6	uz	grammar-or-spelling
– ahli Jibutini “bir deganda” noo‘rin harakatlar qilishga	2b649c3b1bd7fff6f997790f3cc5ffdf6987af00ec55541c2587e8f6d32ad9be	uz	grammar-or-spelling
Quyoshdan narida nimalar bordir?!”	29f9b7565fad700ba98767e5ee7fe1cfa0ea45c8592a8ade0ea0196de632bf3c	uz	grammar-or-spelling
Solixa: Umar doda Xadicha buvi	2934ff5c6a617dbeebd323174acfb6e750fea62527942046166cf3421fe3c715	uz	grammar-or-spelling
Surxondaryo dehqoni mehnati va xarajatiga kuyib qolayotgani haqida bong urilganidan keyin	2a1251c329a07569c0051815158c59c209c45fc14493a72f67bd4cdfe1ff9e11	uz	grammar-or-spelling
qarshi harakatni taqozo qiladi.	2bb7e787a9e26a4dd448503585d69ec999004bd73d719b1dd4d005fe1921dac8	uz	grammar-or-spelling
Kelgusida davlat funksiyalarining katta qismi markazdan hududlarga o‘tkaziladi – Shavkat Mirziyoyevng	2aa8aa6eb39a4941f88d5c0e95722c446a36ae7c91fb90ca3d98fdba3eb130c6	uz	grammar-or-spelling
ammo ko‘zga ko‘rinmagan farqi bor.	2b3022bf8d7595f22d8130a11029dc959fb221fecf676d9909ac928c46108cc5	uz	grammar-or-spelling
Bu tahdid qilishga majbur boʻlganman.	24b772018ba9b7cb9f4965ffce96a2730e8dcaf4c869d4bdf5308cff63db90d2	uz	grammar-or-spelling
Yurakdan o‘tgan gaplarng	2b57758355e4760bc363305e76cc6e8d0a706584be3cfb59a2d415c3c8b06dd2	uz	grammar-or-spelling
Andre Moris	2b03cec901f013ca2a3e717507401c057ec1d9203e38b1d5d0e3ce61d9618227	uz	grammar-or-spelling
uzoqlarga chuzilgan tasmaday, asfalьt yoʼlga toʼfilandi. Mashina joʼnadi.	2b8c26d4e50e1483cd59c79d3fe56a2b642f4c1d3af3d09475077728c5aabdc5	uz	grammar-or-spelling
"mahzun qiyofali bir askarning chiqayotgakini va salom berib uzoqlashganini ko'rishdi."	2c1d00f4ba09468d08cf09986a211718fc424f7027e6a80753a979b3e2e4666b	uz	grammar-or-spelling
xorijiy davlatlarining harbiy bazalari joylashtirilmagan va joylashtirilishi mumkin ham emas.	2916e2ecbf70385fe4a5d3a9b4a343728ceabe659c76e7859b6e7d86f9e53b8d	uz	grammar-or-spelling
Lekim Ibragimov ijodini grafikada bosh­lagan.	2b574f77783081fcfa5d9da3d8dc282bc19058715c1f73a96dbcf38de0b95535	uz	grammar-or-spelling
Har yoqdan behisob olomonning	2b293200478825ee32043c44b68bf03b8866bd35c83ad6c0a5b60ca2d9f89ec3	uz	grammar-or-spelling
"- Bu ish ishdan jalab qilmaymiz, oila bag'rida bo'lsin deydiki, boribir"	2c349da8146e4a32eb080922e29111a439608ad3c0ab39e745e3fab6b7ee1832	uz	offensive-language
diniy tashkilotlar va ularning a’zolari o’rtasida sabr-toqatlilikni mustahkamlash siyosatini o’tkazadi	2c2005c4033b304b50006ec692492b8ab2399ef50586f436f7fc94ae5d6601e9	uz	grammar-or-spelling
Maʼlum boʻlishicha, ushbu odat tufayli qiziloʻngach saratonining rivojlanish ehtimolini oshgan.	2c4f51e125b4f053bf6d35776b44d95062e6ea44e745be1955f3e9ba7cd15cf3	uz	grammar-or-spelling
qizil yoki pushti atirgul sovg‘a qila ko‘rmang	2c1bd48a11d1d6d551f4070bea7ce7c3a273dde0ce116880aa61e44d50f8e9e9	uz	grammar-or-spelling
Nazarimda, oqqush dunyodagi eng baxtli qush bo‘lsa kerak”	27199e5d5d0124d8638855c4f1b3839931ce2f645f3715d255968dc3d41beb0e	uz	grammar-or-spelling
uzoqlarga chuzilgan tasmaday, asfalьt yoʼlga toʼfilandi. Mashina joʼnadi.	2b8c26d4e50e1483cd59c79d3fe56a2b642f4c1d3af3d09475077728c5aabdc5	uz	grammar-or-spelling
Yurakdan o‘tgan gaplarng	2b57758355e4760bc363305e76cc6e8d0a706584be3cfb59a2d415c3c8b06dd2	uz	grammar-or-spelling
"- Bu ish ishdan jalab qilmaymiz, oila bag'rida bo'lsin deydiki, boribir"	2c349da8146e4a32eb080922e29111a439608ad3c0ab39e745e3fab6b7ee1832	uz	offensive-language
«Kenja botir ertaklarda o‘lgan emas	2c8b4f66594ce6c6f81715537a59672f10c53616edb14d7abb43cf4b4086dfae	uz	grammar-or-spelling
Zaboryega Nastya dafn marosimidan ikki kun oʻtib keldi.	2b48a5df0c423f33820e413ebaf611380be8c866f702e4e5a7cafaed93d4efd7	uz	grammar-or-spelling
Kelbati bir ko’klam ko’rgan uloqchaday kelardi, uyga yetguncha tilim osilib qolgan.	2c756c8c7b6ba7e085a203e0f1bde29d5b6de17c3b0e9c1d1253c77c3131a230	uz	grammar-or-spelling
Lekim Ibragimov ijodini grafikada bosh­lagan.	2b574f77783081fcfa5d9da3d8dc282bc19058715c1f73a96dbcf38de0b95535	uz	grammar-or-spelling
Klaster paydo bo‘lganda bu bilan gegemon va iqtisodiyotga aqli yetmaydigan hokimlar	29d871e6f79eb3db494c15f73762bda8c190ef20ee34c4de2e69911ab8e2fa60	uz	grammar-or-spelling
Ziyod akam operatsiyada ekan	2ab85bf69a24e3522bf7a73889259a5d1db763e738eeaee02d717bbaeedf2903	uz	grammar-or-spelling
Botir firqani bir ko‘ngli, do‘xtirga bor, dedi.	2b5bcdb592518be0f5986414fa3574b30cafb4a15447776de5d0d1c3935bdf97	uz	grammar-or-spelling
Bir necha yillar davomida nominal tarzda xalq mulki boʻlgan.	2c222b57f432d19f52817d94d89f0596b8c2fe006a894eb4ab017ba466608f89	uz	grammar-or-spelling
lekin shu bilan birga, hech kimga to‘liq majburiyat yuklanmaydi va aniq ayblamaydi	2c1ea0633c98f1b98378ae2d2695c3dc542d2a8d61b7649246cbace38bdacff3	uz	grammar-or-spelling
Shartnomani summasini o‘zgartirish kerak, qanday qilib qilsa bo‘ladi?	2c67a60908162cd9c4323caec1871740c2e4c66b2d7f33951ed9cb4a51238abe	uz	grammar-or-spelling
Ko’kda moh	28bf5b76c5b45a714000328aecbb051119ec5be714d517d5632e0d8ad304bd29	uz	grammar-or-spelling
Ko‘zliroq sarjin ekan, tesha bilan urganimni bilaman.	2bf8161cac77a05fec327440a81f4bc304120b90a256eb143ad0e7f45f650e39	uz	grammar-or-spelling
Unga soxtalik yot bil.	2c1fb8583756ed4ec0b7d121e037ab44f21a5cf68512eadd81d5487cc284aaee	uz	grammar-or-spelling
Quymoqning mazali va shishib chiqishiga yordam beradigano´ntavsiya	2b59e2c567e441bd180c8e999b03c39d52cff1aba941e85343110175c6aa51a1	uz	different-language
Holat yuzasidan Jinoyat kodeksining tegishli moddasi jinoyat ishi qo‘zg‘atilgan	2d0d2acfea5cbc40669d78f12277769ebb491cbeb81b781bc88099be96a6c08b	uz	grammar-or-spelling
"Yo'q, chegara yo'q"	266ac64977c4b9799a3023a6f376f56947117ee0324dee7fa259cf5fd1e095bc	uz	grammar-or-spelling
“daromadi o‘rtachadan yuqori bo‘lgan davlatlar” qatoriga kirishga puxta zamin yaratiladi.	2869adcb8e2e1aebf9660541ecc7a0a273b2495888fac1395beb4cc362aa6a5b	uz	grammar-or-spelling
orqada ketayotgan boshqa birov darrov politsiyaga xabar beradi.	2cc7d651c90c75287b635ac845f57c8cb135826a5d46dc4ccf58bc5bf7a5f153	uz	grammar-or-spelling
qanchalik qattiq urishganda harakatni davom ettira olishingda	2d090ea7ef200346469ef2acd0c1d1b2972bdbacf8e19e21055bd830471c86d3	uz	grammar-or-spelling
O’lsam	2bf315697ce93dc30c7fb51f04ecfe6f3c9a22b1efcdda86374a49ef0b7493b2	uz	grammar-or-spelling
ushbu xizmatlarning ko‘rsatilish sifatini oshirish bo‘yicha choralar ko‘rishi shart.	2cc9b3a9b819f2584d476826fe716026e596aae93521dfa5ab7999ccd2de5cae	uz	grammar-or-spelling
Domain bu hostingda joylashtirilgan saytingizning bosh sahifasini foydalanuvchilarga olib uzatadigan	28beb91121e86ba9f2cfa0417b01fc0fe174665e74da10fffc8263f6c8d91fee	uz	grammar-or-spelling
va boshqa o‘zgarishlar holatni tubdan o‘zgartirdimi?	2bea705be86bf2305c65ffcd8fa0e6e7c2abc6f44ba37d0f90620d409ff5bf17	uz	grammar-or-spelling
kadr ortida bir boshlovchi shartlarni tushuntirib beradi.	2c07396e2f90847d45794f9f47330cd47a1497665b9eed9390e17b299d1c2a89	uz	grammar-or-spelling
Chogʻishtirish har doim ham oʻrinli boʻlavermaydi	2a2cc5c0fc372a48b169a2981507dabc51153ffcb0b6d21abb3fd36059b16888	uz	grammar-or-spelling
U qochib borayotgan qoraquroqlikka otdi.	2a3845743e3a8fb74a4c97c1795a5baccee3e821f1228c6fd071b503d09b2648	uz	grammar-or-spelling
o‘smir o‘ylamay-netmay	2cf9042881ede920cf069f5dae2bf2a28fd6f0a3604f4fbac543e7d029f5e724	uz	grammar-or-spelling
Va xayolan togʼlarga	2d2e0a186abccfd147b6fc1b20aa5b8421e4ba05e597b8d2126b8c694173ff4a	uz	grammar-or-spelling
mavjud vaziyatga moslashib, “yolg‘on hayotga” tan berib, tinchlik va	2d229f552343f29711566d992f6cde5897cc966a65cf85aaeb1ec382250a72de	uz	grammar-or-spelling
Yodingdami, bizlar	2d37cdb294b7911eeb9d289e5247a5a8a6feeeea47d1a1ffe11b15a7b2edbd04	uz	grammar-or-spelling
gʼavvoslarning havo soʼrgʼichi misol	2af892888e9646873ebeb350b033e6a704b9ed72054b0060fad4b77da72850c8	uz	grammar-or-spelling
Аmir kalta atlas koʼylakdagi durkun, sarvqomatni oʼgʼrincha koʼzdan kechirib	2a5329c0d59c610aa6e8cd5e70692224cabc1edd8e94b686c798da981390bfb6	uz	grammar-or-spelling
hech qachon ularni yengib bo‘lmaydi.	2781db977b01916d34f499497f24ab687df97e50f807c8d7f2900c7523b67633	uz	grammar-or-spelling
Lekin… Lekin o‘sha hikoyani yillab yuragimda pishirib yuraman	29da09b3b20a988c22789200e9677f3c38c973aa2983dd8ce42d9732078d7ee8	uz	grammar-or-spelling
Tolibjon sevingancha ko‘chaga chiqdi-yu	2ccd388fe4a52c60b94598e47bb63c3af07062683d2293fedf9789cfba18be58	uz	grammar-or-spelling
Nomsiz g’amki	29b6ecbb938b2a9e4f54af6a366f330257d7224a06623b574a165beb1962903b	uz	grammar-or-spelling
kambag‘allikni kamida ikki barobar qisqartirish eng muhim vazifalarimizdan biri bo‘ladi.	2d565707b60f0ed0c7a8a4db9fa229a74d986b7f352154eba99346d8acf61184	uz	grammar-or-spelling
O’xshatma	2c776b158501e85fed5204638bc6039949ae2ac2d08b673b789a696490124a66	uz	grammar-or-spelling
— Kechirasiz, bir bir portsiyani ga bo‘lib sotmaymiz!?‍♂	2dd88881f6c8543a42434e931c7670cccbd84ca12702ff42adf229d34d8feafd	uz	grammar-or-spelling
"Daftarning o'ng tarafidagidagi sahifasiga yozishni yoqtiradiganlar, xayrli tong!"	2d530bca98c370a7debf8f744925a688118b937f7b09aad8a722a715bb62b3f5	uz	grammar-or-spelling
Anaqa, bugun til bayramiykan, yil boptimi, owanga bara yurtdowlarimizani tabrikliman! Ona tilimz abady bosin!	2b47fca99f6051c6bf30b530b45197fd5bcf147280ea22fa454e9e76fced6b4f	uz	grammar-or-spelling
"Ammo biron ael akdidan ko'ra hislariga tobe bo'lsa"	2e0a576fbb2666d2be4d16fa343fec88109869e7821693f5911e4b02c9c703bd	uz	difficult-pronounce
Mana, yigit bilan kiz qoʼltiklashib, parqda sayr qilib yurishibdi.	2d184928fb4a2125276a3bb593a75e8a1d59cadbed6b37eb4fa3eca79444a1e7	uz	grammar-or-spelling
Karantin vaqti ujunda budirishingiz byudjet Eng yaqin t jri jwl	2e83e822f72ee1d5ac32c0030424aea08ee884594899244317c3921565ec68a4	uz	grammar-or-spelling
o‘smir o‘ylamay-netmay	2cf9042881ede920cf069f5dae2bf2a28fd6f0a3604f4fbac543e7d029f5e724	uz	grammar-or-spelling
"- Bu ish ishdan jalab qilmaymiz, oila bag'rida bo'lsin deydiki, boribir"	2c349da8146e4a32eb080922e29111a439608ad3c0ab39e745e3fab6b7ee1832	uz	offensive-language
Men xali gapimni tugatmay ael betokatlik bilan gap qo`shdi	2dc44a13b2ff34731a2454abaa2d7769b01e17ae9c71502aede67d494a8e3e37	uz	grammar-or-spelling
Imorat poydevor bilan mustahkam, buxgalteriya- fundamental bosqichi bilan!	2d66783fcf11285b221cb1c26487c40f2d52ea2055985f5a0048269a33b39578	uz	grammar-or-spelling
— Bilasanmi... yo‘lim nihoyatda olis, jismim eso nihoyatda og‘ir.	2f9a2d4d9be99fd8e8e620d1ed2a0cab067de555848695d4afa081971fb02ef4	uz	grammar-or-spelling
mamlakatda ekologik xavfsizlikni ta`minlash bo`yicha ijtimoiy-iqtisodiy va huquqiy tadbirlar ishlab chiqildi	2f0efefbdd7ade35bbb7dab7e35b2bb1e538bf770558862e5db897d1b3b4eb62	uz	grammar-or-spelling
ulg‘ayayotgan farzandlar ota-onalaridan ajralib chiqishga urinadilar.	2d704a23c5625c327c4be8848d85e91658dad08350cf2a46c8e6bea3cdd5100c	uz	grammar-or-spelling
hajmi subyekt tomonidan	2dfc6379642804fe2c8aea709cbc3cb8065739794b5298d7858c5b47ecb5cd0e	uz	grammar-or-spelling
ariza beruvchilarning tanloviga ko‘ra elektron davlat xizmatlarini olish imkoniyatini ta’minlaydi;	2f72a5534c19e73543054153f82c04ac19feef7139216031abf57c0c74d513b1	uz	grammar-or-spelling
Tilamasman bir zumorom	2e491ad7b0a668c760c94969fad06600eb755776576fdf4b1428b9160acc63d9	uz	grammar-or-spelling
kishilar yetmish yillik ta’sirni yo‘qqa chiqarib, masjidlarni to‘ldirishdi.	2ec03818ff3871d526869bb939ff8aff286e547afba75cc238c36a092bcc7323	uz	grammar-or-spelling
Gandbolchilarimiz jahon chempionatiga tayyorlanmoqdang	2f14f468af9c8ad373cfab267f128583b3d4204c9daa7435b03e6844ba9bdea4	uz	grammar-or-spelling
"To'piq Bilan ʙirga poshnalari qo'shiladi, yangi elektron xaritada imkoniyat paydo bo'ladi"	2fe28e9d8e252d45d7a3eccf7d78b680b736ee074cca85f4b55e7835980e4e64	uz	grammar-or-spelling
"o‘zimni behad beo'xshov va o'ng'aysiz sezardim."	2eaac4b02234fdb1e8b023c364cd7697f1f7bf9161d602b4c525c29d22764ddb	uz	grammar-or-spelling
itdek u yoqdan bu yoqqa quvish «tadbir»lariga olib keladi.	2fbf55971059dddcb81ceb38d848d3f55f791cea45c3f06472f8315c532c26f4	uz	grammar-or-spelling
maktab daftarlarimning uyumi tagiga qo‘yib qo‘ymaganman.	30075ed2a03a964126aa324faaff9cde8e152a823362a3d2f960ac1fdb59054e	uz	grammar-or-spelling
Hayot esang	2f04de9cdb14cbbeafcf7d4cc4a32d70d0009c320abcccdcee2219c8f5f1b558	uz	grammar-or-spelling
Izzat-ikrom o’z joyida	2fc658ef18eedbab143b8b298f289b84c1d2d6c98f60d97729d168376c72fcc8	uz	grammar-or-spelling
